user_id,user_name,user_level,user_guanzhu_num,user_fans_num,user_beifangwen_num,user_huida_num,user_answer_list,user_tiwen_num,user_liuyan_num,user_liuyan_list
70116035,zhanqing,13,20,1167,2037,15,[],17,0,[]
70119234,韩笑的菜青虫,20,26,1187,1769,6,[],26,0,[]
70124726,sophie谧葭,11,20,1193,1813,15,[],17,0,[]
70159060,ljunyan,16,25,1187,1798,9,[],22,0,[]
70166114,包头爱北京,16,22,1170,1726,15,[],21,0,[]
70176317,jdlixin,15,24,1166,1659,13,[],22,0,[]
70187958,yedan,20,23,1179,1751,10,[],30,0,[]
70208049,iskura,17,19,1186,1738,9,[],32,1,"[{'liuyan_user_id': '19675143', 'liuyan_time': '2016-11-14 20:41:34'}]"
70221174,断翅蝴蝶飞华华,19,21,1159,1863,12,[],71,0,[]
70221378,alier,19,26,1196,1840,17,[],19,0,[]
70284980,lizzie,10,27,1192,1881,11,[],26,0,[]
70316621,jennyjoe,17,22,1173,1773,16,[],19,0,[]
70333760,外面的风狂呼,20,24,1187,1849,14,[],23,1,"[{'liuyan_user_id': '93681835', 'liuyan_time': '2016-07-19 10:49:52'}]"
70371487,dodo_lll,17,17,1195,1742,20,[],24,0,[]
70378215,辣椒傻妞妞,18,22,1180,1749,14,[],19,0,[]
70378383,lynewspace,17,26,1165,1797,16,[],18,0,[]
70423255,achunyan,19,21,1196,1766,10,[],19,0,[]
70429884,zhenxi,11,13,1182,1589,8,[],20,0,[]
70468705,lamarsea,17,27,1194,1753,17,[],17,0,[]
70524772,无敌辣螃蟹,18,27,1179,1648,19,[],23,0,[]
70530618,zhanglindicsu,12,21,1201,1698,15,[],23,0,[]
70531053,xiaoming,20,26,1162,1826,26,[],18,0,[]
70547509,lomoschina,16,30,1200,1927,14,[],18,0,[]
70559891,candy扣子,20,22,1176,1896,7,[],24,0,[]
70577334,lynwang_dalian,20,30,1174,1790,17,[],21,0,[]
70587483,jackywpp,18,24,1191,1726,7,[],22,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-03-29 16:56:48'}]"
70620247,hzhang,17,27,1168,1736,14,[],18,0,[]
70631147,jjggmm,12,16,1167,1691,14,[],19,0,[]
70664538,cherry,16,19,1180,1717,8,[],24,1,"[{'liuyan_user_id': '66966415', 'liuyan_time': '2015-11-02 20:26:15'}]"
70675103,janie_lu,12,18,1180,1746,14,[],22,0,[]
70698689,lbpllp,17,16,1169,1845,10,[],10,0,[]
70713253,iceberg,17,20,1185,1783,11,[],21,0,[]
70713896,不喜欢咖啡,19,19,1191,1758,11,[],26,0,[]
70736194,bianco陌nera,16,22,1188,1734,7,[],24,0,[]
70739337,较糖摩卡啦,17,17,1194,1836,10,[],21,0,[]
70753279,nicholasadie,19,25,1178,1815,11,[],20,1,"[{'liuyan_user_id': '37588731', 'liuyan_time': '2017-02-06 16:52:55'}]"
70766098,kirzalid,15,20,1184,1733,11,[],23,1,"[{'liuyan_user_id': '63574992', 'liuyan_time': '2019-08-29 10:21:02'}]"
70772696,qiuyan,19,18,1185,1777,9,[],27,0,[]
70776950,宇宙无敌no,12,14,1170,1851,10,[],26,0,[]
70799477,carnelian,17,23,1175,1829,13,[],21,0,[]
70838103,ftreee,15,22,1168,1779,19,[],31,0,[]
70845299,sprinie,18,20,1183,1754,12,[],21,0,[]
70854964,wengfan,17,24,1188,1823,7,[],22,0,[]
70861280,hardlee,15,23,1184,1747,14,[],21,0,[]
70862776,minimei,14,23,1191,1666,20,[],20,0,[]
70863796,xiaoyudianlantu,14,36,1175,1762,13,[],32,0,[]
70873107,tctaotao,17,18,1185,1806,16,[],22,0,[]
70886654,dollkid,19,20,1178,1750,17,[],29,0,[]
70887507,simiyaya,19,14,1171,1950,5,[],22,0,[]
70974970,马蜂窝用户,16,339,6,188,106,[],0,0,[]
70976754,heishatang,19,18,1162,2033,11,[],23,1,"[{'liuyan_user_id': '59978735', 'liuyan_time': '2019-03-05 15:11:58'}]"
70994958,qujudy,17,19,1184,1778,11,[],17,0,[]
71034808,satcom,18,20,1191,1685,13,[],25,0,[]
71053664,lxchocolate,16,14,1162,1726,13,[],30,1,"[{'liuyan_user_id': '80157026', 'liuyan_time': '2015-10-12 18:45:18'}]"
71067394,走一路看一路,32,652,1877,3111,76,[],3,0,[]
71068069,爱的布道歌,19,22,1190,1882,12,[],24,0,[]
71075219,rainedufe,11,28,1173,1776,8,[],21,0,[]
71099613,qingxi,20,20,1188,1636,16,[],20,0,[]
71138075,fenamo,16,22,1172,1862,11,[],31,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-16 16:44:16'}]"
71152493,iamvilar,17,25,1186,1789,20,[],36,0,[]
71158311,dolly,12,18,1171,1644,15,[],21,0,[]
71162452,sosamulet,15,16,1185,1759,13,[],31,0,[]
71171390,shaojingxin,10,24,1188,1765,13,[],24,0,[]
71236701,天花板在唱歌,16,28,1196,1791,15,[],16,0,[]
71237274,大刀砍向柜子,16,19,1176,1708,14,[],12,0,[]
71274772,sx_biz,16,14,1174,1706,14,[],26,0,[]
71280346,only依赖,18,18,1175,1783,18,[],20,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-17 00:34:15'}]"
71282612,craig_,16,22,1194,1732,8,[],23,0,[]
71285710,connielyx,10,19,1182,1754,8,[],27,0,[]
71307063,快乐的小桂子,18,20,1210,1786,11,[],22,0,[]
71346289,fanny,18,20,1178,1732,8,[],25,0,[]
71360646,zhuoru_wang,17,20,1185,1875,14,[],20,0,[]
71373064,katrina_wang,18,15,1179,1705,15,[],25,0,[]
71377145,hmyhk,16,24,1192,1679,11,[],23,0,[]
71389182,leopard,16,29,1177,1901,13,[],33,2,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-13 17:02:53'}, {'liuyan_user_id': '42536543', 'liuyan_time': '2016-05-03 20:34:05'}]"
71390502,yuxuanice,17,15,1193,1762,16,[],31,0,[]
71402882,zhaoliang,15,20,1169,1808,12,[],34,1,"[{'liuyan_user_id': '64224339', 'liuyan_time': '2016-08-15 21:44:05'}]"
71407108,zsyzzhouyang,20,18,1160,1787,15,[],28,0,[]
71421802,kissfenger,20,21,1167,1701,10,[],22,0,[]
71427241,fusionlyh,12,22,1188,1802,11,[],19,0,[]
71458347,jaesoo,15,19,1180,1848,11,[],25,0,[]
71480116,xiaozhuni,17,18,1160,1731,15,[],17,0,[]
71500532,小猪的天空,16,24,1165,1643,17,[],14,1,"[{'liuyan_user_id': '41681944', 'liuyan_time': '2015-07-20 21:20:22'}]"
71511758,shock,18,22,1194,1726,10,[],19,1,"[{'liuyan_user_id': '80157026', 'liuyan_time': '2015-08-07 01:03:06'}]"
71515222,molancat,12,18,1171,1735,11,[],13,0,[]
71527528,jiaomaomi,16,20,1179,1732,15,[],22,1,"[{'liuyan_user_id': '80453227', 'liuyan_time': '2018-01-02 19:20:00'}]"
71544192,yvonnne_,17,29,1187,1765,13,[],22,0,[]
71581313,eeyorewu,19,23,1176,1756,12,[],25,0,[]
71585981,shijingjing,18,19,1195,2104,17,[],27,0,[]
71588035,我是个栗子,17,28,1164,1637,11,[],23,0,[]
71629818,麦兜响铛铛吃鱼丸,19,18,1180,1801,7,[],22,0,[]
71631536,alanshealer,15,17,1167,1727,15,[],30,0,[]
71685819,superzengyan,17,13,1187,1825,16,[],27,0,[]
71696403,daisy小玲,16,19,1180,1755,15,[],25,0,[]
71757425,caihongmeimei,16,22,1164,1707,9,[],25,0,[]
71770407,hefashi,17,23,1176,1686,8,[],25,0,[]
71848894,白雪独爱曼联,13,19,1171,1751,10,[],29,0,[]
71882729,colorful毛猫,12,20,1184,1870,12,[],25,0,[]
71890240,olinameng,13,17,1181,1765,17,[],26,1,"[{'liuyan_user_id': '34301003', 'liuyan_time': '2017-02-21 15:48:44'}]"
71896352,nange,16,27,1179,1762,19,[],21,0,[]
71902578,samdy,16,12,1170,1852,9,[],23,0,[]
71907395,minscorpionfm,16,15,1177,1835,10,[],15,0,[]
71908577,lachang,16,21,1190,1714,18,[],25,0,[]
71911374,jinminbo,17,20,1161,1784,9,[],20,0,[]
71925428,lulusay,17,25,1179,1787,15,[],26,0,[]
71943440,helenduan_,19,21,1189,1653,10,[],20,1,"[{'liuyan_user_id': '43227340', 'liuyan_time': '2018-07-12 13:09:59'}]"
71952054,子弹宝宝嘟,17,25,1180,1778,12,[],26,1,"[{'liuyan_user_id': '42536543', 'liuyan_time': '2016-01-27 11:15:56'}]"
71952873,coconutts,17,29,1181,1755,12,[],18,0,[]
71961212,golddlog,19,28,1163,1699,15,[],19,0,[]
72186675,sciedu,14,17,1182,1781,16,[],20,0,[]
72188698,yudezhanghu,19,15,1182,1787,11,[],26,0,[]
72217334,xf_yoyo,19,18,1172,1721,14,[],25,0,[]
72259164,serena_,15,15,1177,1670,16,[],20,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-09-26 08:02:50'}]"
72267287,ryoto,11,28,1190,1670,7,[],12,0,[]
72288301,姬菱秀美cici,15,22,1184,1734,12,[],29,0,[]
72290269,shuang,19,21,1186,1716,11,[],16,0,[]
72354616,cris_gz,16,15,1188,1648,17,[],22,0,[]
72364252,xiaoazhao,16,25,1173,1904,12,[],29,0,[]
72378981,oonikita,16,27,1186,1710,12,[],16,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2018-03-24 19:40:19'}]"
72382627,winnievictory,20,22,1172,1868,16,[],19,0,[]
72389871,nymphy,15,17,1167,1681,8,[],16,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:23:21'}]"
72417244,最爱波斯菊,17,22,1175,1797,24,[],24,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:14:26'}]"
72425146,chunholi,17,26,1171,1786,15,[],25,0,[]
72441726,lxxdh,11,14,1173,1731,16,[],14,0,[]
72447463,小猫不睁眼,13,26,1187,1743,11,[],22,0,[]
72452052,sisifenglao,18,16,1176,1709,18,[],29,1,"[{'liuyan_user_id': '975330', 'liuyan_time': '2015-08-14 12:39:56'}]"
72467773,dragongl,19,21,1168,1653,11,[],18,0,[]
72475768,iris_cream,15,18,1171,1804,16,[],21,3,"[{'liuyan_user_id': '66461853', 'liuyan_time': '2019-01-14 15:59:26'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-17 08:27:19'}, {'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:25:15'}]"
72484865,halibote,18,26,1187,1678,14,[],21,3,"[{'liuyan_user_id': '90522145', 'liuyan_time': '2017-04-11 06:25:11'}, {'liuyan_user_id': '90522145', 'liuyan_time': '2017-03-14 08:05:58'}, {'liuyan_user_id': '72265752', 'liuyan_time': '2016-02-16 17:46:48'}]"
72495129,mc_william,17,22,1185,1722,8,[],27,0,[]
72549523,zjjhgdc,19,19,1193,1771,12,[],13,0,[]
72589357,旮旯胡同_,16,25,1195,1792,11,[],25,0,[]
72599367,wuyfent,10,26,1192,1747,11,[],22,0,[]
72610475,孤独寂寞欣,17,27,1171,1755,9,[],25,0,[]
72662506,思思爱米粒,19,18,1177,1789,16,[],18,0,[]
72670300,jessica_,17,18,1180,1673,16,[],15,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-28 19:48:18'}]"
72680073,zoeimayday,16,23,1190,1779,9,[],21,0,[]
72685071,gungun_sun,15,15,1182,1796,16,[],17,1,"[{'liuyan_user_id': '975330', 'liuyan_time': '2015-08-14 12:36:42'}]"
72727315,louisfeng,17,18,1189,1769,13,[],32,0,[]
72789902,vivianeshao,17,23,1192,1703,17,[],25,0,[]
72795132,ejianchen,18,24,1178,1845,21,[],32,0,[]
72803075,waldstein,17,19,1170,1676,12,[],26,0,[]
72812409,keysunrise,15,12,1178,1703,12,[],26,0,[]
72825203,suu,19,511,84,4862,255,[],0,1,"[{'liuyan_user_id': '17485637', 'liuyan_time': '2016-06-04 10:11:52'}]"
72849348,kona_gao,12,15,1184,1795,13,[],22,0,[]
72873707,dusteyoeyo,14,18,1161,1636,19,[],20,0,[]
72941180,vasekiss,15,27,1172,1733,8,[],31,0,[]
72953998,icecoffe,19,10,1174,1789,11,[],24,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-11-21 14:43:45'}]"
72996189,火把节飞涂黑,15,23,1183,1762,9,[],25,0,[]
73004639,qiuqiu,15,17,1172,1862,19,[],30,0,[]
73020140,poba,20,52,8,880,20,[],0,0,[]
73023110,vinovino,16,23,1179,1721,19,[],16,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-27 19:25:41'}]"
73029470,tanjianzhao,15,20,1189,1911,15,[],24,0,[]
73029707,chrischan,19,33,1181,1703,13,[],24,0,[]
73054172,tb水漾温柔,18,14,1194,1700,11,[],16,2,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-03-13 16:41:49'}, {'liuyan_user_id': '48070171', 'liuyan_time': '2019-03-13 16:41:49'}]"
73059860,窗边的小豆子,17,21,1170,1673,11,[],26,0,[]
73129768,fredinxian,16,21,1178,1695,15,[],18,0,[]
73148610,marykin,10,21,1193,1770,18,[],22,0,[]
73149460,爱吃草的饼饼,19,13,1185,1746,18,[],25,1,"[{'liuyan_user_id': '38340617', 'liuyan_time': '2018-04-26 17:22:02'}]"
73160357,哈哈哈go,15,25,1173,1714,8,[],16,0,[]
73177830,hedylucky,13,21,1171,1769,11,[],16,0,[]
73180070,lirui_mm,17,18,1191,1794,14,[],22,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-12-31 12:27:09'}]"
73198192,erwindeng,17,29,1160,1779,13,[],28,0,[]
73215290,erinpan,18,19,1194,1643,13,[],25,2,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-26 16:44:16'}, {'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:17:18'}]"
73237561,wenxiao,20,23,1169,1649,15,[],21,0,[]
73296057,huoguo,20,20,14,590,7,[],20,0,[]
73296510,默林的小家,17,27,6,510,8,[],26,0,[]
73299670,cnhjt,15,18,12,563,11,[],18,0,[]
73303036,yingbj,16,20,9,484,11,[],29,0,[]
73317269,sundayevening,19,19,14,633,16,[],16,0,[]
73325356,他的乖乖猫,20,12,10,484,18,[],31,1,"[{'liuyan_user_id': '54390176', 'liuyan_time': '2016-12-11 16:38:09'}]"
73361485,zhycindy,15,21,11,483,8,[],28,0,[]
73368511,yimodo,19,19,10,565,9,[],27,0,[]
73387657,spring甜心,19,20,4,507,16,[],26,0,[]
73390595,相片小小姐,18,20,12,690,10,[],20,1,"[{'liuyan_user_id': '93673743', 'liuyan_time': '2016-07-12 11:46:36'}]"
73395371,sylvia,14,22,8,582,16,[],13,0,[]
73399582,偶稀饭捏吖,18,24,10,536,17,[],22,1,"[{'liuyan_user_id': '43823174', 'liuyan_time': '2019-01-23 20:29:59'}]"
73401297,王小虫sc,11,21,6,533,17,[],26,0,[]
73410509,petra,13,17,9,447,8,[],28,1,"[{'liuyan_user_id': '57373446', 'liuyan_time': '2015-12-22 11:21:27'}]"
73420487,fifty,16,23,10,507,12,[],29,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-20 16:14:33'}, {'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:13:45'}]"
73424518,bingcwl,18,16,7,503,13,[],24,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-03-29 16:59:53'}]"
73453981,xiaonanaxiaokunkun,16,24,7,661,13,[],18,0,[]
73484674,袋袋的大脑袋,19,17,9,512,15,[],23,0,[]
73488870,zhuwei,17,20,6,513,13,[],32,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2017-12-18 10:45:01'}]"
73492667,vanille_aban,19,22,11,471,13,[],8,0,[]
73512259,lucyloveandy,19,16,5,438,14,[],15,0,[]
73535753,bluebaby_lb,19,22,8,485,10,[],39,1,"[{'liuyan_user_id': '70856510', 'liuyan_time': '2016-08-16 08:47:37'}]"
73536371,少年不识愁滋味,19,21,20,652,13,[],22,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2019-02-05 17:49:56'}]"
73545623,safen,20,20,13,477,14,[],21,0,[]
73546761,叶叶的花园,19,20,11,601,8,[],26,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-01 10:49:46'}]"
73599200,summer,17,19,14,905,17,[],21,0,[]
73605309,katsumakay,14,16,5,397,17,[],24,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-10-30 08:19:08'}]"
73609000,say_u_love_me,15,25,19,601,14,[],21,0,[]
73631551,bdhss,19,24,14,544,11,[],84,0,[]
73634731,angela于,17,18,11,666,10,[],27,0,[]
73647856,gillianau,19,19,11,562,12,[],31,0,[]
73648958,smile小燕,20,26,8,650,10,[],22,0,[]
73652461,shuifengqing,19,24,13,621,12,[],24,0,[]
73654340,shadow,19,21,6,552,10,[],25,0,[]
73665348,蓝皮小鼠儿,14,21,5,595,11,[],21,0,[]
73748664,enttkx,16,20,8,472,12,[],16,0,[]
73782318,lukihao,17,15,13,465,11,[],23,0,[]
73786720,vivingu,19,14,4,386,10,[],19,0,[]
73801631,ever_,20,18,9,462,13,[],18,0,[]
73810688,astra,19,17,14,456,7,[],17,0,[]
73835775,icelinfeng,16,25,15,521,13,[],24,0,[]
73879303,yuaiyu,20,18,11,393,13,[],30,0,[]
73889200,standrewsscotland,16,19,12,542,19,[],24,0,[]
73894944,corner,19,25,5,433,13,[],30,0,[]
73897773,forward,20,18,7,604,8,[],30,0,[]
73904027,anthealea,15,24,10,576,15,[],23,0,[]
73919612,木马haha,16,27,27,721,14,[],19,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2017-11-24 22:04:51'}]"
73923067,qingqingmama,19,26,15,571,4,[],28,0,[]
73923089,好朋友犬业,20,18,11,615,17,[],5,0,[]
73940857,我和我的眼泪,18,22,7,433,13,[],28,0,[]
73943335,andychan,14,26,10,517,11,[],23,0,[]
73945693,jun_kfsz,18,26,11,571,11,[],25,0,[]
73963610,liangstanley,17,24,5,531,11,[],21,0,[]
73996903,jj_coco,15,23,13,606,12,[],27,0,[]
74025621,xuefeixuefei,17,12,19,863,12,[],34,0,[]
74037390,yanningxs,19,25,10,520,17,[],18,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-25 08:49:43'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-03-29 17:02:46'}]"
74040662,chenxi,17,19,13,593,18,[],24,0,[]
74045471,monk_,16,14,15,683,10,[],17,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-10-02 09:11:39'}]"
74050343,王雅欣王雅欣,17,26,15,676,8,[],14,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-03-29 17:03:57'}]"
74068464,freeman_freestep,15,22,6,597,14,[],27,0,[]
74072296,ceachother,17,19,9,593,17,[],18,0,[]
74143432,iamaherohahaha,16,18,8,545,14,[],19,0,[]
74171637,zouwencandy,16,15,11,710,14,[],23,0,[]
74248710,网淘大甜甜,19,13,9,579,14,[],16,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2017-12-25 20:09:02'}]"
74319859,sunnyandog,16,27,10,487,16,[],16,0,[]
74375439,direngrey,10,16,12,1010,22,[],20,0,[]
74429564,reneeelf,17,21,12,612,11,[],27,0,[]
74440229,喜悦的爱情,18,19,11,616,16,[],22,0,[]
74441333,gxinxin,9,13,5,513,16,[],19,0,[]
74446400,andylilmh,18,25,8,515,8,[],17,0,[]
74449437,wodeyizhan,15,21,13,707,16,[],31,0,[]
74467427,张宇大哥哥,20,15,12,565,18,[],19,0,[]
74483175,kalloer,16,22,14,659,12,[],27,0,[]
74500301,bunnyever,15,18,19,690,13,[],28,0,[]
74561939,wang_amor,17,19,10,551,8,[],19,0,[]
74599990,joyrice,19,24,15,823,15,[],21,0,[]
74603355,xiaojiewd,20,26,7,491,8,[],27,0,[]
74618257,茉莉花小姐爱向日葵,15,29,15,733,10,[],19,1,"[{'liuyan_user_id': '93202124', 'liuyan_time': '2016-06-06 19:13:09'}]"
74625335,suncarse,15,20,16,564,7,[],28,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-26 18:36:06'}]"
74644170,羚羊家的小乖,15,25,6,608,12,[],24,0,[]
74678931,skylove,19,20,10,474,7,[],25,0,[]
74694293,mailhu,19,28,8,513,10,[],13,0,[]
74713992,cherry_lyl,12,15,8,540,6,[],18,0,[]
74734324,luluvy,17,15,8,612,13,[],25,0,[]
74773459,craigie,18,20,7,557,16,[],22,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-22 15:16:18'}]"
74781991,fanshuli_,17,21,8,526,11,[],77,0,[]
74788103,carollai,19,18,10,422,8,[],21,0,[]
74793255,thorpewen,20,14,13,519,12,[],22,0,[]
74835158,yosei,15,22,10,620,13,[],31,1,"[{'liuyan_user_id': '44857266', 'liuyan_time': '2016-03-30 09:15:21'}]"
74838355,zhangsitai,12,24,20,698,15,[],23,0,[]
74891802,小姿格格屋,20,24,11,534,11,[],21,1,"[{'liuyan_user_id': '72819909', 'liuyan_time': '2017-02-27 15:41:46'}]"
74899838,louisalove,19,20,17,613,18,[],21,0,[]
74933146,duanran,17,26,18,601,12,[],19,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-05-08 12:28:19'}]"
74933334,tongtong,15,18,7,567,14,[],25,0,[]
74944006,musicstoneqzy,14,20,11,596,8,[],21,0,[]
74988867,julia叶琴,18,12,9,449,17,[],78,1,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-03-13 16:38:41'}]"
75001202,rebeccagreat,17,15,8,640,15,[],19,0,[]
75012649,kathy_,15,17,13,532,17,[],32,0,[]
75023473,张芮_ray不可挡,9,22,8,427,16,[],15,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-10-17 04:46:47'}]"
75026753,胖果果妈妈,19,18,19,609,16,[],26,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-02 18:24:41'}]"
75064891,sxzq_niu,19,26,11,624,15,[],24,0,[]
75091061,shaguayyy,17,20,6,418,11,[],17,0,[]
75091485,goddad,19,16,13,422,14,[],25,0,[]
75188886,bluewing,16,22,9,669,15,[],14,0,[]
75204196,uglyone,17,26,3,540,21,[],28,0,[]
75248191,caoyucy,19,18,6,553,15,[],26,0,[]
75252183,larryhefang,17,27,3,578,12,[],18,0,[]
75268851,苹果和番茄,19,17,15,539,10,[],15,0,[]
75305571,yamkit,16,16,10,561,11,[],19,0,[]
75336790,猪宝宝的贝贝,11,16,15,593,17,[],22,0,[]
75348244,dongyandongdong,19,23,9,655,10,[],39,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2019-03-26 08:20:20'}]"
75352488,dogscat,10,20,7,577,17,[],28,0,[]
75353452,木木彡木木彡,18,31,6,533,16,[],19,0,[]
75421370,xuelongcn,20,19,9,492,19,[],23,0,[]
75461677,lilexiu,15,18,9,401,10,[],23,0,[]
75463645,leave_,18,24,9,459,12,[],24,0,[]
75492701,shallyjessie,15,25,8,473,13,[],23,0,[]
75496240,jilver,15,21,10,590,12,[],39,0,[]
75550935,yhwuwei_,9,18,10,495,14,[],17,0,[]
75554260,戴面具的king,10,24,9,482,4,[],20,0,[]
75575860,筱芊小公主,18,15,15,574,14,[],18,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-12-31 12:26:13'}]"
75584214,stecod,13,20,19,549,15,[],25,0,[]
75588396,ryanzouyx,18,22,10,515,13,[],21,1,"[{'liuyan_user_id': '39589309', 'liuyan_time': '2018-06-26 00:30:49'}]"
75612361,春天在哪里,13,13,11,534,16,[],20,0,[]
75622983,hwanghaytung,18,17,10,555,10,[],19,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-12-19 16:57:25'}]"
75625562,sablesun,12,18,13,594,7,[],34,1,"[{'liuyan_user_id': '58160294', 'liuyan_time': '2018-01-26 23:25:30'}]"
75648215,sweet,14,20,9,542,12,[],15,0,[]
75661255,高路也不太平啊,18,17,8,559,17,[],27,0,[]
75672143,jkychen,18,23,11,528,15,[],24,0,[]
75694192,猫型棒棒糖,20,24,10,528,12,[],28,0,[]
75727702,死孩子的天空,20,22,10,496,15,[],16,0,[]
75765090,radarwyd,17,19,9,394,12,[],22,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-30 08:58:03'}]"
75844989,峰哥你好啊,18,24,14,547,9,[],19,0,[]
75855573,smileangelyilian,16,26,9,545,13,[],34,0,[]
75899328,nanaman,16,24,6,496,17,[],30,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-01-18 13:18:09'}]"
75912358,amoyedu,18,22,18,537,20,[],17,0,[]
75936645,mkeer,18,21,10,478,16,[],34,0,[]
75938035,bailigang_,20,17,9,567,17,[],28,0,[]
75945711,fiona_love_t,18,21,5,462,6,[],22,0,[]
75957277,jacky,11,24,1,279,8,[],10,0,[]
75969131,zhangqiyan,19,19,6,447,11,[],29,0,[]
75989793,aodailihaoben,16,12,7,561,15,[],13,0,[]
75993530,mengxiongjj,12,14,11,733,17,[],26,0,[]
75993610,天蓝蓝海蓝蓝,15,22,10,487,14,[],21,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-03-31 13:17:36'}]"
76028216,千言没有万语,18,19,10,459,18,[],17,0,[]
76031663,浅浅不想睡,16,24,12,566,8,[],27,0,[]
76041642,dengting,19,23,7,443,16,[],26,0,[]
76044510,jingbochao,18,25,15,477,13,[],27,0,[]
76061093,xxsunboy,15,31,8,707,7,[],20,0,[]
76069640,leewind,19,27,13,452,19,[],20,0,[]
76093983,zhuapril,18,18,11,484,15,[],23,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-12-18 09:44:24'}]"
76103533,hanhaiyang,16,20,9,423,12,[],20,0,[]
76112617,haimen,10,22,12,486,15,[],81,0,[]
76127874,tianjie,18,25,12,581,21,[],22,1,"[{'liuyan_user_id': '40675345', 'liuyan_time': '2017-04-21 12:01:30'}]"
76161109,happyray_,17,24,7,394,16,[],13,0,[]
76165039,zhanniuge,12,19,14,500,11,[],18,0,[]
76190286,panqingfeng,9,21,8,509,18,[],26,0,[]
76217726,renee浅紫色,17,21,14,555,6,[],24,0,[]
76219571,bambooban,19,18,11,574,8,[],33,0,[]
76220609,转角遇到_爱_,10,21,7,531,8,[],21,1,"[{'liuyan_user_id': '74640775', 'liuyan_time': '2017-02-22 20:32:17'}]"
76220960,tanyi,19,24,6,534,11,[],16,0,[]
76272254,chapengxing,12,21,11,551,18,[],31,0,[]
76283493,mickoyan,18,21,13,524,21,[],20,0,[]
76283585,daphly,19,22,7,543,11,[],25,0,[]
76284698,水木_青青,16,19,19,847,7,[],21,0,[]
76324415,bocadmin,18,15,15,563,15,[],17,0,[]
76368882,kafeire,17,27,6,460,11,[],29,0,[]
76414107,immsy,17,26,8,580,19,[],31,1,"[{'liuyan_user_id': '59293436', 'liuyan_time': '2016-02-26 14:33:39'}]"
76420162,么么小纯洁,19,23,13,518,9,[],30,0,[]
76421559,sun_ling_,18,28,12,704,12,[],24,1,"[{'liuyan_user_id': '64299126', 'liuyan_time': '2017-06-05 18:31:15'}]"
76424626,xiao_zhu,16,17,8,475,14,[],30,1,"[{'liuyan_user_id': '66433667', 'liuyan_time': '2016-02-16 17:56:29'}]"
76429248,dawn小妞,17,14,7,543,17,[],15,1,"[{'liuyan_user_id': '81665032', 'liuyan_time': '2017-03-27 15:32:32'}]"
76442191,magical玫瑰,10,25,9,570,20,[],25,0,[]
76508416,隐形的水滴,15,20,11,472,8,[],28,0,[]
76515021,挥霍青春的黑白灰,13,26,15,520,14,[],27,0,[]
76536828,lickeyz,18,24,16,562,16,[],24,0,[]
